trdwk,mkt_rf,smb,hml,umd,rf,smb_equal,hml_equal,umd_equal,rmw,cma,rmw_equal,cma_equal
2007-10-19,-0.017558547,0.0094095801,-0.009226542,-0.016981559,0.00073,0.0080091354,-0.006607132,-0.006521845,0.0014390803,0.0045207096,-0.005523481,0.0067329786
2007-10-26,-0.08811264,-0.047554258,-0.053293468,0.0411798911,0.00073,-0.023460267,-0.024857669,0.0174634609,0.0722711378,-0.059046704,0.0445735473,-0.023880449
2007-11-02,0.0142816757,0.0263462792,0.0134829857,-0.000419176,0.00073,0.0193624235,0.0086429068,0.0072628398,-0.008943824,0.0287297119,-0.023479373,0.0118985599
2007-11-09,-0.064088588,0.0425349264,0.018668908,-0.081767993,0.00073,0.029110584,0.0074802566,-0.069186631,-0.044016364,0.0266345777,-0.028444061,0.0165159686
2007-11-16,0.000087129,0.0195533093,0.023535106,-0.015446874,0.00073,0.016674019,0.0187742033,-0.02621252,-0.031901839,0.0245384388,-0.02821936,0.0137317072
2007-11-23,-0.010828574,0.0065773879,0.0082252916,-0.02115448,0.00073,0.0001074219,-0.007870916,-0.00633621,-0.012894066,0.0082346665,0.0095087139,-0.001744819
2007-11-30,-0.024609303,0.0239789624,0.0052024785,-0.023230814,0.00073,0.0238783149,0.0011772351,-0.032674903,-0.01871124,0.0113432534,-0.023556472,0.0104158519
2007-12-07,0.0653221619,-0.008362015,0.0008681551,0.0052047486,0.00073,-0.005180873,0.0018801116,0.00892007,0.0095493954,-0.002632246,0.0060735805,-0.000371801
2007-12-14,0.0171456837,0.023745358,-0.00108034,-0.029960758,0.00073,0.0063686998,-0.008482629,-0.015657896,-0.034303881,0.0279282946,-0.012505774,0.0115835094
2007-12-21,0.0386885319,0.0039046426,0.0103283,-0.010150227,0.00078,-0.000335994,0.0067487107,-0.001145965,0.0020085624,0.0050300755,0.0033897556,0.0002396993
2007-12-28,0.0533766159,0.0019533742,-0.004921082,0.0215564414,0.00078,0.0007254658,-0.013294394,0.0111026594,-0.005688096,0.0032877426,-0.003305446,0.0000442314
2008-01-04,0.044680756,0.0161062328,0.0111442226,-0.008861622,0.00078,0.0031570056,0.0065623245,-0.004937751,-0.013853685,0.0201350853,-0.005231659,0.0028704362
2008-01-11,0.0250070697,-0.000985606,0.0042519136,0.031245672,0.00078,0.001903552,0.005479753,0.0167519891,0.0099244358,-0.007407651,0.0027228315,-0.002003207
2008-01-18,-0.024910826,0.0244395256,0.0159874736,-0.030987008,0.00078,0.0163300083,0.0082634202,-0.033482726,-0.033047716,0.0174186911,-0.026133961,0.0077804846
2008-01-25,-0.050544392,0.0006016657,-0.009206577,-0.011425685,0.00078,-0.006683234,-0.008564361,-0.008311499,0.0069423337,-0.007823183,0.0142615068,-0.007433414
2008-02-01,-0.11275372,-0.0175983,-0.025623024,0.0120590609,0.00078,-0.009765563,-0.016484652,0.0002044995,0.0248675775,-0.028651615,0.0181380834,-0.010428712
2008-02-08,0.0811344661,0.0060803509,0.0222545619,-0.001405911,0.00078,0.0042980672,0.0177790259,0.0048003491,-0.00823151,0.0128015697,-0.006237934,0.0047812196
2008-02-15,-0.003694214,0.025799594,0.0127049435,-0.007819022,0.00078,0.0206346457,0.0100477835,-0.005041622,-0.016768795,0.0151373537,-0.019785259,0.0082714433
2008-02-22,0.0071537624,0.039359987,0.0116759795,-0.011621665,0.00078,0.0227995391,0.0074703504,-0.007412229,-0.029269926,0.0252515025,-0.01009966,0.0081346101
2008-02-29,-0.00684049,0.0256554542,0.0089981583,-0.031643216,0.00078,0.0171380638,0.0169186889,-0.016778061,-0.016264795,0.0219981116,-0.024685915,0.0160795372
2008-03-07,0.0010816734,0.0238331358,-0.00032994,-0.021454962,0.00078,0.0126380829,0.0015891945,-0.017356157,-0.035449667,0.0169171379,-0.018350876,0.0145042384
2008-03-14,-0.102746642,0.0243723534,0.0092257845,-0.014781195,0.00078,0.0219165731,0.012883902,-0.02326621,-0.017466996,0.0155899805,-0.020538779,0.0153858349
2008-03-21,-0.043829615,-0.010435121,-0.006422953,0.0148829039,0.00078,0.0006991052,0.0006863091,0.0112319675,0.029005233,-0.022449988,0.0109269769,-0.00479117
2008-03-28,-0.034139887,-0.000868881,-0.011355007,0.0014778619,0.00078,0.0064751872,-0.001373539,-0.005784491,0.0121638262,-0.024815966,0.0104795634,-0.011542577
2008-04-04,-0.118953246,-0.059463549,-0.013799623,0.0201881429,0.00078,-0.030353863,-0.006775452,0.0100003408,0.0579069897,-0.04839353,0.0338851958,-0.020941946
2008-04-11,0.0578282401,0.0122677311,0.0070632883,0.0072656686,0.00078,-0.003917821,-0.004002156,0.0222592555,-0.017207718,0.0141892874,0.0028626355,-0.002268944
2008-04-18,-0.147687127,0.0042779758,-0.01492005,0.0139961557,0.00078,-0.000259236,-0.013703854,0.0140968467,-0.010012642,0.0063324854,0.0013967737,0.0065957549
2008-04-25,0.1352671932,-0.034166959,0.0205653984,-0.016400221,0.00078,-0.027771985,0.0128503521,-0.006416156,0.0367327695,-0.011494669,0.027050844,-0.02211012
2008-05-02,0.0407891605,0.0023094083,0.0022536741,-0.000262795,0.00078,0.0016550902,-0.000368443,0.0026993397,-0.007664163,0.008416689,-0.010387816,0.0091214362
2008-05-09,0.0077593722,0.0305517003,-0.009479371,0.0181914781,0.00078,0.0197217965,-0.016050252,0.0186721087,-0.013214702,0.0213362159,-0.009000621,0.013307233
2008-05-16,0.0170923696,0.0043415573,0.0144043924,-0.019061203,0.00078,-0.002202747,0.015565072,-0.020967955,0.0042594079,-0.010437053,0.0019909437,-0.008183308
2008-05-23,-0.064306187,0.0100068502,0.0222608423,-0.003055788,0.00078,0.017473313,0.0169749208,-0.02239297,-0.007642415,0.0133602074,-0.020360929,0.0176370912
2008-05-30,-0.020197769,-0.002775118,-0.005783937,-0.017782978,0.00078,-0.003065274,-0.006447611,-0.009739184,0.0017253004,-0.011696646,0.0010665954,-0.00866676
2008-06-06,-0.033561061,0.0096250043,-0.010820282,-0.034284386,0.00078,0.0080355197,-0.004334198,-0.026802238,-0.010588438,0.0124006022,-0.011211525,0.0120838644
2008-06-13,-0.154842214,-0.004295562,-0.013793264,0.0339013549,0.00078,0.0048802639,-0.012979727,0.0160527756,0.0198114897,-0.013755976,0.0162415449,-0.002379483
2008-06-20,-0.071026682,-0.033302313,-0.008166979,0.0178319284,0.00078,-0.013271582,0.0006553506,0.0178648735,0.0344898461,-0.033775598,0.0140601361,-0.012641938
2008-06-27,-0.002425434,0.0067330122,-0.014637395,-0.002874322,0.00078,-0.005504028,-0.013830144,-0.000034561,-0.023329041,0.0041602986,0.0002673818,-0.008086841
2008-07-04,0.0216902615,0.0208763936,0.0005107603,-0.003053085,0.00078,0.0002993844,0.0043679409,0.0049638635,-0.039998796,0.0231414131,-0.008281517,-0.003711051
2008-07-11,0.0710922136,0.0078502933,-0.003568926,-0.040452568,0.00078,0.0041014239,-0.005983723,-0.02658142,0.0186431222,-0.021741573,0.0142513739,-0.016289424
2008-07-18,-0.040780957,0.0122325521,0.0070802586,0.0352042083,0.00078,0.0141270564,0.0112693958,0.0166484239,-0.003835799,0.028727592,-0.015078549,0.0228653697
2008-07-25,0.0427262562,0.0305820468,0.0013821859,-0.032655878,0.00078,0.0212109376,-0.000914647,-0.024235379,-0.02713579,0.0067307176,-0.021383009,0.0046602298
2008-08-01,-0.037034843,0.0148629225,0.004715161,-0.00410875,0.00078,0.0132745985,0.0064167385,-0.006800521,-0.008157062,0.0122824905,-0.011173716,0.0126092499
2008-08-08,-0.106569965,-0.006029953,-0.009642927,0.0191779715,0.00078,0.0061888697,-0.012846326,-0.005458923,0.0061674041,0.0221232992,-0.008881179,0.0193007133
2008-08-15,-0.072636349,-0.031718254,0.0037135441,0.0111811883,0.00078,-0.017972781,0.0104219127,0.0179171293,0.043540105,-0.038127023,0.0264389877,-0.016856885
2008-08-22,-0.037698578,0.0063897782,0.0072907273,-0.02250295,0.00078,0.0018510021,0.0189951939,-0.010204161,-0.015562243,-0.016317078,-0.010213952,-0.003059001
2008-08-29,-0.028919161,0.007476339,0.018876128,-0.033517308,0.00078,0.0137517853,0.0203110644,-0.029725723,0.0014209872,-0.003037029,-0.006102808,0.0041140037
2008-09-05,-0.072734823,0.0110094552,0.0285695486,-0.025509374,0.00078,0.0117892499,0.0140729254,-0.029375687,-0.018655729,0.0226295628,-0.017992143,0.0168584266
2008-09-12,-0.047146849,-0.009092138,0.0230740101,-0.004764858,0.00078,-0.001664583,0.0290418278,-0.008504909,-0.004589587,-0.007765754,0.0004945702,-0.007944068
2008-09-19,0.0326858573,-0.028244989,-0.003727034,0.0280759913,0.00078,-0.025159464,-0.006369314,0.0267768596,0.032868526,-0.001317814,0.033097713,-0.015116456
2008-09-26,0.0500871629,-0.053870272,0.0002117051,-0.034191216,0.00078,-0.035119412,-0.013009013,-0.022567703,0.0153449068,-0.033710634,0.0072291749,-0.023475668
2008-10-10,-0.143068363,0.0060666751,0.0144932467,0.0444974717,0.00073,0.0063390697,0.0094470392,0.0242423814,-0.015393167,0.0550856741,-0.014769767,0.0310474675
2008-10-17,-0.061212389,0.0059051309,0.0203944488,-0.03074912,0.00073,0.0102516472,0.0131178634,-0.01251263,-0.008034353,-0.002849735,-0.011573127,0.0092851171
2008-10-24,-0.007903928,0.0234508331,-0.016261672,0.0116093459,0.00073,0.0091871912,0.0006436363,0.0035221421,-0.010746758,0.017578137,-0.004632002,0.0156227449
2008-10-31,-0.092247299,-0.007702088,-0.003071938,-0.002270015,0.00068,0.0035994576,0.000355195,-0.006112582,0.0153578329,-0.008802817,0.0130669725,-0.006984269
2008-11-07,-0.003532424,0.0206318294,0.0257935305,-0.005338272,0.00068,0.0196709299,0.0206273108,-0.015054862,-0.009298276,0.0203086143,-0.013301074,0.0085688944
2008-11-14,0.1876305697,0.0103108093,-0.010852095,-0.083260609,0.00068,-0.010738473,-0.01581106,-0.049053349,0.0045034205,-0.040395086,0.0191293862,-0.031171515
2008-11-21,0.0142795091,0.0115278888,-0.007573844,0.0211870427,0.00068,0.0006407084,-0.00436767,-0.015749458,-0.039035038,0.0069192274,-0.020771879,0.002964116
2008-11-28,-0.031602089,-0.000686151,-0.005103144,0.0210710718,0.000479,0.0156909463,-0.004092816,0.0145166372,0.0231582423,-0.013162601,-0.003387392,0.0072275603
2008-12-05,0.1129609652,0.031336931,-0.012481782,-0.048139591,0.000479,0.0062856896,-0.016195334,-0.047794443,-0.035039933,-0.002701094,0.0038731199,-0.02278725
2008-12-12,-0.033687584,0.0063626713,-0.011365105,-0.003196388,0.000479,0.0053770743,-0.015257142,-0.008349664,-0.004757228,0.0113391248,-0.009109775,0.0151891544
2008-12-19,0.0587729467,0.0270147539,-0.014927163,-0.001039208,0.000479,0.0112586892,-0.011889334,-0.008298597,-0.005579375,-0.007261267,0.0066959417,-0.001727972
2008-12-26,-0.0952583,0.0143276379,-0.020114186,0.0139914876,0.000428,0.0187222794,-0.021490621,0.0076407552,-0.005273737,0.0177788796,-0.009685957,0.0133293252
2009-01-02,-0.021378189,-0.004120721,-0.006134954,0.0308689325,0.000428,-0.000562641,-0.010372736,0.0196420792,0.0044064959,-0.008219626,0.0090688284,-0.005553626
2009-01-09,0.0730386123,0.0253335241,0.001926108,-0.06272471,0.000428,0.0074787296,-0.002688046,-0.02734599,-0.010915186,-0.015851948,0.0113310669,-0.016256852
2009-01-16,0.0331132784,0.0058016709,0.0052078264,-0.042672495,0.000428,-0.008958841,0.0064113506,-0.03175361,-0.017876934,-0.005705804,-0.00337945,-0.007072538
2009-01-23,0.0191816026,-0.004996232,-0.003771534,-0.027515154,0.000428,-0.005974348,-0.002320323,-0.011756747,-0.000478971,-0.001119935,-0.00058555,-0.002256893
2009-02-06,0.1040598071,0.0157937606,0.003361709,-0.05776195,0.000428,0.0016277131,0.003538891,-0.054723653,-0.015166313,0.0119727291,-0.004032607,0.0076024287
2009-02-13,0.1029104747,0.0187422149,0.0025287295,-0.036518739,0.000428,0.0008312178,0.0095905906,-0.044362516,-0.031242324,0.0139244434,-0.007201707,0.0010203965
2009-02-20,-0.013474787,0.0036492205,0.0037180948,0.0048222609,0.000428,0.0009218625,0.0031513738,0.0088994025,-0.005061984,0.0040055737,-0.007572322,0.0069694256
2009-02-27,-0.116946715,-0.007946052,0.0071765661,0.0333127241,0.000428,0.0042526715,0.0061606009,0.0091737445,0.0040477115,0.0101034906,-0.008128622,0.0112969418
2009-03-06,0.0805417772,0.0286277233,0.0184489888,-0.02167827,0.000428,0.0127279407,0.0164212562,-0.023187758,-0.026416176,-0.010835103,-0.004803666,-0.007352911
2009-03-13,-0.03339109,0.0132854559,-0.011732587,0.0001595978,0.000428,0.0152537034,-0.01203394,-0.0008491,0.0003201543,0.0061029473,-0.005975676,0.0059622052
2009-03-20,0.0868163226,-0.012717081,-0.018088558,-0.041709089,0.000428,-0.015659852,-0.014909491,-0.032681502,0.0215028885,-0.024470902,0.0226492732,-0.018734403
2009-03-27,0.0407752519,0.0042771956,-0.000319711,-0.015624996,0.000428,0.0077078933,-0.005424437,-0.014300024,-0.009708773,-0.000457182,-0.008493796,0.0049484511
2009-04-03,0.0188931916,0.0089908323,-0.008670494,-0.005519078,0.000428,0.0069963775,-0.007003543,-0.002420542,-0.010325337,-0.008400119,-0.006358982,-0.007356608
2009-04-10,0.018744386,0.0185784367,-0.014538694,0.0111586532,0.000428,0.0143497191,-0.006109186,0.0064674279,-0.00386115,0.0093560927,-0.006224407,0.008244582
2009-04-17,0.0348642135,0.0028889041,0.0085718795,-0.010361552,0.000428,0.0033487535,0.006691346,-0.00560463,-0.00749931,0.0070036692,-0.001629015,0.0064834731
2009-04-24,-0.023588302,0.0006457143,0.0088996106,-0.002567457,0.000428,0.0075866628,0.0109458588,0.00183951,-0.008933195,0.0144968379,-0.013731376,0.0064272546
2009-05-01,0.0170787591,-0.00631229,0.0016366809,0.0229597015,0.000428,-0.000457221,0.0039682799,0.0118728657,-0.001543675,-0.008814086,0.0037257056,-0.008171309
2009-05-08,0.0558717931,0.0103069578,0.0089467237,-0.017771914,0.000428,0.010645533,0.0069630538,-0.026208253,0.0006542988,-0.01567874,-0.008230865,-0.001297343
2009-05-15,0.0052023007,0.0076171364,-0.006085694,-0.004346875,0.000428,0.0092085297,-0.003629202,-0.00491742,-0.006764482,0.0067102986,-0.010598907,0.0095522427
2009-05-22,-0.01420103,0.0135099008,-0.001860445,-0.000152483,0.000428,0.004279509,-0.002931236,-0.00281787,-0.003103869,0.0047109136,-0.005794513,0.0077170317
2009-05-29,0.0036463414,0.0056282417,-0.003603479,0.0013352094,0.000428,0.00453383,-0.001836799,0.0015937783,-0.007251366,-0.004598537,-0.003743694,-0.003871788
2009-06-05,0.0358774956,-0.016141795,-0.007346792,-0.018201648,0.000428,-0.004380618,-0.007459471,-0.011581936,0.0300173424,-0.021189379,0.0073071885,-0.006841056
2009-06-12,-0.015652754,0.0151584899,-0.003298921,-0.014814416,0.000428,0.0171317461,-0.002616872,-0.009297577,-0.010798772,0.0184127838,-0.022570192,0.0267476337
2009-06-19,0.0436627161,-0.010634127,0.0052148445,0.0113301611,0.000428,-0.003355826,0.0081356477,0.0026363669,0.0031246004,-0.009928786,0.0004868803,-0.00672395
2009-06-26,0.0104452977,-0.00172187,0.0046241651,0.0086405638,0.000428,0.0055161423,0.0020968966,0.0038209997,0.0155768253,-0.005283394,0.0075217261,0.0012328467
2009-07-03,0.0464615108,-0.02449797,0.0024260247,0.0311269495,0.000428,-0.017672634,0.00337915,0.0178047721,0.0155493507,-0.021532494,0.0088476162,-0.009573502
2009-07-10,0.0404658227,0.0063435124,0.0048463601,-0.012004043,0.000428,0.0053274231,0.001241431,-0.004184652,-0.014676613,0.0008432483,0.0008922402,-0.002593164
2009-07-17,0.0363648272,0.0084248789,0.0076461523,-0.00503727,0.000428,0.0055042454,0.006755365,-0.000101711,-0.008531782,0.0055531943,-0.007550434,0.0017108682
2009-07-24,0.0315336656,-0.023217811,0.0233408827,-0.028984194,0.000428,-0.012001221,0.0129875774,-0.023500448,0.0095044322,-0.016824521,0.0133890403,-0.012165902
2009-07-31,0.0121258966,-0.004438188,0.0202670642,-0.045999561,0.000428,-0.00296925,0.0104102415,-0.023179737,-0.028598458,0.0101789479,-0.000519109,0.0026591901
2009-08-07,-0.022824512,0.0155117701,-0.024919524,-0.053133311,0.000428,0.0097165168,-0.008381779,-0.040053474,0.0162179841,0.0031596795,0.0026910779,-0.001139403
2009-08-14,-0.065577413,-0.02120091,-0.002148218,0.030394159,0.000428,-0.013608822,-0.002671336,0.0172991211,0.0150772249,-0.01795844,0.019990613,-0.016388761
2009-08-21,-0.040071992,0.0065576321,-0.008415394,-0.033989227,0.000428,0.0052248614,-0.005387196,-0.009120848,0.0044374827,-0.009160536,0.0104483518,-0.004272246
2009-08-28,-0.00565991,0.0394691006,-0.021969473,-0.012042781,0.000428,0.0213630044,-0.018389828,-0.00333746,-0.037777372,0.0407088683,-0.026491354,0.0278111641
2009-09-04,-0.008446876,-0.003637853,-0.003491738,0.0068490579,0.000428,-0.000951152,-0.004713118,-0.001979475,0.0114174007,-0.005742394,0.0023884227,0.0062752072
2009-09-11,0.0470964849,-0.008330135,0.003293403,0.0242173332,0.000428,-0.004904721,0.0040757159,0.0145056892,0.0043273967,-0.003882586,-0.00151662,-0.00157166
2009-09-18,0.0093279693,0.0318596415,-0.009348085,0.0056238199,0.000428,0.016579122,-0.002989344,-0.000806498,-0.021118364,0.0230201221,-0.020412591,0.0097327091
2009-09-25,-0.052953075,0.0028665643,-0.011000173,-0.018745136,0.000428,0.0078672058,-0.010033202,-0.005605147,0.0171667029,-0.012936688,0.0076360843,-0.004074692
2009-10-02,-0.029461815,-0.024487286,-0.013308929,-0.003602646,0.000428,-0.016913012,-0.01198091,-0.007036124,0.01987306,-0.019099747,0.0194062729,-0.011531732
2009-10-09,0.0523075633,-0.002067704,0.0051802672,0.0198251139,0.000428,-0.002169823,0.0045404345,0.0110475272,0.0007624514,0.0001479454,0.0017057063,-0.002473733
2009-10-16,0.0301309625,0.0211830291,0.0169928409,0.0310139335,0.000428,0.0152210076,0.0140278735,0.0245343734,-0.011809657,0.0099546445,-0.014970798,0.0066441476
2009-10-23,0.0456022774,0.0012131417,0.0062429567,0.0091010875,0.000428,-0.002680371,0.0079455525,-0.000871264,-0.007212239,0.0127558579,-0.000629267,0.0033932121
2009-10-30,-0.030919124,0.0073031046,-0.015388529,0.0081514703,0.000428,0.0002640668,-0.013754104,-0.006355125,-0.004508572,0.0080244746,0.0052947621,0.0000943863
2009-11-06,0.0680135143,0.0136554464,0.0046264249,-0.00221296,0.000428,0.0030156162,0.0087549432,-0.008692929,-0.013438494,0.0178581182,-0.008506615,0.0079429398
2009-11-13,0.0172283625,0.0177972098,-0.009705985,0.000789123,0.000428,0.0062773535,-0.007115659,-0.00695017,-0.009878849,0.0171458433,-0.004440998,0.0089951888
2009-11-20,0.0448956718,0.0223835759,0.0133573523,0.001189422,0.000428,0.0156748571,0.0113211875,-0.004118011,-0.012018283,0.0213948681,-0.007648842,0.0108538328
2009-11-27,-0.060580003,-0.010939818,-0.007536406,-0.008903306,0.000428,-0.00552394,-0.003578793,-0.011558166,0.0202556738,-0.004811437,0.0104330095,-0.007952965
2009-12-04,0.0702292885,0.0096797613,0.0236886624,0.0047186791,0.000428,0.0102609562,0.0189628683,-0.003244459,-0.003046271,-0.005069352,0.0009761805,-0.004431603
2009-12-11,-0.005165065,0.0206412391,-0.000580431,0.0026795065,0.000428,0.0157026424,-0.001993115,0.0010664411,-0.011455316,0.0147249349,-0.005490525,0.0090221556
2009-12-18,-0.056943754,-0.018030145,0.0080780715,-0.044221093,0.000428,-0.00291759,-0.005641975,-0.022382622,0.0008429321,-0.014998886,0.004127479,-0.009559603
2009-12-25,0.0318586567,0.0149726528,-0.005065121,0.011280323,0.000428,0.008592761,-0.008436938,0.0012558584,-0.01238637,0.0126608273,-0.002505976,0.0047329754
2010-01-01,0.0292515362,-0.003676215,0.0042443042,-0.014574211,0.000428,0.0003772739,-0.001169725,-0.002816561,0.0055123411,0.0041374287,-0.000736606,0.0031213041
2010-01-08,-0.019266893,0.0243681726,-0.01109695,-0.006795782,0.000428,0.0060088872,-0.002034473,-0.001916981,-0.001990879,0.0118403965,-0.005419338,0.0013028302
2010-01-15,0.0294371892,0.0332791973,-0.012298548,-0.021704254,0.000428,0.0144326335,-0.004840626,-0.010170041,-0.018828927,0.0178433395,-0.004943433,0.002439964
2010-01-22,-0.047956495,0.0094590446,0.0001591324,-0.026406723,0.000428,0.0048516448,0.0016909102,-0.009604705,-0.017547204,0.0146213347,-0.014568726,0.0151747403
2010-01-29,-0.040136153,0.0000591423,-0.020674074,-0.009941595,0.000428,-0.001884419,-0.016294461,-0.011047199,0.0140242948,-0.003360479,0.0090605356,-0.000895714
2010-02-05,-0.020254366,0.0099527599,0.0036281295,0.002563997,0.000428,0.0080675683,0.0101435514,-0.005832003,-0.020150348,0.0159869169,-0.020901157,0.0183468322
2010-02-12,0.0282718754,-0.009179681,-0.001817767,0.0065279378,0.000428,-0.007091759,-0.004986318,0.0033296733,0.0090450469,-0.005568571,0.0092605001,-0.004450797
2010-02-26,0.0305564053,0.0362707326,0.005415158,0.0213240768,0.000428,0.0193204285,0.0047378016,0.0090340139,-0.021506377,0.0230068753,-0.013004263,0.00670042
2010-03-05,-0.010004864,0.0045896799,-0.002064599,-0.009658939,0.000428,0.0045319049,-0.000143972,-0.018631471,-0.008516475,0.0091682792,-0.009542514,0.0100417176
2010-03-12,-0.017560567,0.0012290389,0.0084228228,-0.015992575,0.000428,0.0090221443,0.0037469016,-0.001220245,0.008150004,-0.004268086,-0.004327274,0.0030664334
2010-03-19,0.0278416425,0.0159866554,0.0085182725,0.004013,0.000428,0.0095751614,0.0089689328,-0.000580943,-0.016110508,0.0153113736,-0.00929664,0.0089770534
2010-03-26,-0.000316479,0.0104943033,-0.010858844,0.009500748,0.000428,0.0071189287,-0.007098699,0.0091399391,0.0045134624,0.0004555073,0.0022064131,0.0001326888
2010-04-02,0.0351356698,0.0010022932,-0.00224054,0.007950754,0.000428,0.0001304121,-0.001985197,0.0038632612,0.0059383029,-0.002785106,0.0095475371,-0.005735886
2010-04-09,0.0030180032,0.024740118,-0.012456127,0.038227384,0.000428,0.012813124,-0.007286328,0.0162057958,-0.016559121,0.0176436503,-0.008875257,0.0063147392
2010-04-16,-0.005506732,0.0000583349,-0.006457146,0.0102483976,0.000428,-0.000638809,-0.006750543,0.001012344,-0.004160272,0.003862734,-0.001051544,0.0062335944
2010-04-23,-0.032011872,0.0276161066,-0.041175484,0.0550500764,0.000428,0.0111169119,-0.028101387,0.020958376,0.0036341621,0.0123486239,0.0118582832,0.000871648
2010-04-30,-0.065461681,-0.041550245,0.0128165338,-0.038580194,0.000428,-0.025884608,0.0021260235,-0.02445729,0.0266185141,-0.025330045,0.0250125965,-0.009351737
2010-05-07,-0.051884843,0.0417373713,-0.030511925,0.0674085238,0.000428,0.0208859475,-0.022301943,0.0477639059,-0.020348329,0.0262473128,-0.018362629,0.0162221646
2010-05-14,-0.012524899,-0.040421749,0.008869324,-0.048072235,0.000428,-0.021310132,0.0074012918,-0.03704765,0.0344726648,-0.025305819,0.0171968418,-0.015429294
2010-05-21,-0.042352229,-0.021613899,-0.017288857,0.005187025,0.000428,-0.012324566,-0.010306534,0.0210386015,0.0337549298,-0.026183182,0.0306893486,-0.022786626
2010-05-28,0.0465329661,0.028141378,-0.007066546,0.0399569848,0.000428,0.0157425548,-0.008148237,0.0237756909,-0.018923798,0.0196143589,-0.015644785,0.0104975325
2010-06-04,-0.035541252,0.0041264922,-0.018719094,0.0085965712,0.000428,0.0044503043,-0.012966815,0.0073978535,0.0081981589,0.0032207269,-0.001666048,0.0069310337
2010-06-11,0.0171437973,0.0180936169,-0.013355025,0.0225461212,0.000428,0.0086141997,-0.008929376,0.0145420171,0.0041959911,-0.000574901,0.0074090916,-0.006571842
2010-06-18,-0.038736508,-0.014522404,0.0231747181,-0.049877094,0.000428,-0.00388208,0.0155845542,-0.038039954,-0.002844857,-0.005634021,-0.002811323,0.0034519567
2010-06-25,0.0121715017,0.0103614824,0.0067263546,-0.002258223,0.000428,0.0086700403,0.0060317336,-0.00635191,-0.017119673,0.0119275652,-0.008890835,0.0091457418
2010-07-02,-0.092009191,-0.026805847,0.0087913795,-0.025565431,0.000428,-0.009565726,0.0054718008,-0.008660539,0.0140042671,-0.015113033,0.0128341213,-0.00874899
2010-07-09,0.0561637407,0.0044856912,-0.009079308,0.0184673146,0.000428,0.0024859728,-0.001723852,0.0064859329,0.0011464977,-0.002332354,0.0040694933,-0.000819945
2010-07-16,-0.011437597,0.0051397611,-0.003471704,-0.005923408,0.000428,0.0057257426,0.0012260521,-0.009018084,-0.006412598,-0.001276273,-0.005425755,0.0045186047
2010-07-23,0.0740343894,-0.003304207,-0.007575335,-0.008900869,0.000428,-0.001595327,-0.003941826,-0.010851296,0.0074303042,-0.002584976,0.0054009274,-0.006561319
2010-07-30,0.0388525848,0.007668501,0.0051070253,0.0015772683,0.000428,0.0027948371,0.0039393343,-0.002868913,-0.013299107,0.0111058648,-0.005931444,0.003446459
2010-08-06,0.0241993068,0.0118199388,-0.021762824,0.0335172019,0.000428,0.0005189672,-0.011387678,0.0139072505,-0.010389962,0.0009790908,-0.004177209,0.0031885456
2010-08-13,-0.010011016,0.0063279329,-0.014333275,0.0124498585,0.000428,0.0042020152,-0.012163802,-0.001137473,0.0044529557,-0.005363814,0.0047558674,-0.002400916
2010-08-20,0.0121365108,0.0026244276,-0.000526397,-0.008868707,0.000428,0.0034534471,0.0012093795,0.0010331542,-0.005363545,0.0027046298,-0.006000447,0.0050458825
2010-08-27,0.0016139565,0.0166069327,-0.010032818,0.030326358,0.000428,0.0110206157,-0.006263107,0.0224985607,-0.009536465,0.0053225365,-0.008454209,0.0119358899
2010-09-03,0.0402743087,0.0182032411,-0.018739435,0.0357370966,0.000428,0.0100893576,-0.009600366,0.0312548026,-0.01204474,0.0034573098,-0.006477855,0.0052718214
2010-09-10,0.0105192975,-0.003014523,-0.011509524,0.0179078274,0.000428,-0.002488511,-0.006341668,0.0038428628,-0.005059647,-0.001382437,-0.009066863,0.0038347117
2010-09-17,-0.018168225,-0.010573383,-0.004253512,0.0109754288,0.000428,-0.008843406,-0.007838403,-0.002426828,0.0013979559,-0.006386885,0.0029326624,-0.003642606
2010-09-24,-0.007226235,-0.006284148,0.0041448307,-0.006230907,0.000428,-0.000674886,0.0059427264,-0.002739125,0.0005165375,-0.004314718,-0.001396863,0.003819571
2010-10-01,0.0274521109,-0.006424259,-0.014364028,0.0109620818,0.000428,-0.007245867,-0.009494771,0.0049244441,0.002414923,0.0007588023,0.00213853,-0.005231142
2010-10-08,0.029702639,-0.009093125,-0.004529159,-0.004290997,0.000428,-0.005262866,-0.000791814,-0.003466568,0.0096890127,-0.004718307,0.0036024274,-0.002847935
2010-10-15,0.036442111,-0.055007955,0.0449725264,-0.131650931,0.000428,-0.028322596,0.0289317317,-0.082284361,0.0141033744,-0.01872735,0.0108547594,-0.024360778
2010-10-22,0.0294766745,0.0008699222,-0.027056977,0.0339602419,0.000475,0.0002492404,-0.005736503,0.0189299288,-0.002358793,-0.020657511,0.0066104087,-0.005193651
2010-10-29,0.0166836242,0.0258540141,-0.009122974,0.0392238024,0.000475,0.008322207,-0.009787277,0.03238454,-0.015852289,0.0162359402,-0.009384097,0.0057005294
2010-11-05,0.0409468544,0.0146769752,0.0046879412,0.0060097182,0.000475,0.0011210489,0.007232287,0.0033208893,-0.012931908,0.0124316045,-0.013126419,0.007693695
