trddy,mkt_rf,smb,hml,umd,rmw,cma,rf,smb_equal,hml_equal,umd_equal,rmw_equal,cma_equal
2009-11-03,0.0171086058,0.0102414091,0.0071992767,0.0004578566,-0.009824739,0.0104653423,0.000061,0.0044694575,0.0066685305,0.003051921,-0.006339621,0.0044214661
2009-11-04,0.0062349805,0.003423707,-0.003930466,-0.003520098,-0.000949072,0.0047157153,0.000061,0.0013483781,-0.002386384,-0.003899344,-0.000385356,0.0028846691
2009-11-05,0.0089340793,0.0022719812,0.0013073846,-0.008425973,-0.005149751,0.0043245937,0.000061,0.0012983669,-0.000249766,-0.006371719,-0.002401883,0.0013751154
2009-11-06,0.005702904,-0.00282565,0.0021627982,-0.00008081,0.000379292,-0.002633565,0.000061,-0.001416427,0.0043599657,0.0000884493,-0.003203394,-0.000615733
2009-11-09,0.0051448557,0.0053723388,0.0000166775,0.0006880356,-0.009062635,0.0081858184,0.000061,0.0024146917,0.0003308164,-0.000243876,-0.007519919,0.0046992396
2009-11-10,0.0015983904,-0.002349756,-0.007213056,0.0041285682,0.005031973,-0.002759671,0.000061,-0.003261603,-0.006097302,0.0010611133,0.0057216097,-0.000699776
2009-11-11,0.0001969873,0.0076004619,-0.001066655,-0.000925795,-0.004965849,0.0058315522,0.000061,0.0037108514,-0.000049292,-0.001291066,-0.0055465,0.0040678777
2009-11-12,0.0036349753,0.0022754765,-0.001946135,-0.003603061,0.0046023721,0.0015227721,0.000061,0.0026134468,-0.000544543,-0.000460375,0.0007137575,0.002922163
2009-11-13,0.0070679969,0.0046924973,0.0000984261,0.0005237244,-0.005327049,0.0045143476,0.000061,0.0009734678,-0.000604253,-0.005911483,0.0018613892,-0.001851318
2009-11-16,0.027942877,-0.005416941,0.0041566,0.0096548669,0.0041124137,-0.007070196,0.000061,-0.001511363,0.0035238648,0.002304529,0.0057587197,-0.005742496
2009-11-17,0.0021186695,0.0052015665,0.00289451,-0.003142856,-0.000747644,0.0065463719,0.000061,0.0035226069,0.002821828,0.0005471816,-0.001047291,0.0033215027
2009-11-18,0.0056237229,0.003012752,0.0057879398,-0.00683853,-0.003894354,0.0030016966,0.000061,0.0046264621,0.0002656564,-0.004292109,-0.001887018,0.0023177562
2009-11-19,0.0098825101,0.0090850611,0.0021631454,-0.003364683,-0.004604232,0.0091529117,0.000061,0.0038517773,0.0038999396,-0.006035825,-0.003813061,0.0055691966
2009-11-20,-0.000515203,0.0100956996,-0.001937736,0.0055793836,-0.007312764,0.0098646294,0.000061,0.0048874733,0.000572615,0.0043747023,-0.006803765,0.004742505
2009-11-23,0.0149069812,0.0067177092,0.000319676,0.0048590088,-0.005584427,0.0083895714,0.000061,0.0029975928,0.0012859509,-0.000804189,-0.003131241,0.0033918337
2009-11-24,-0.041603499,-0.015113859,-0.001886341,-0.004882786,0.0171012671,-0.012559351,0.000061,-0.006512345,-0.002962239,0.0032821606,0.008687727,-0.007286504
2009-11-25,0.0302126286,0.0083891705,0.0046597536,0.0037518335,0.0000582447,0.0078256975,0.000061,0.0031983074,0.0095813109,-0.005886801,0.0002730652,0.0001877271
2009-11-26,-0.038562225,-0.005269586,-0.003594894,0.0018167135,0.0056979159,0.0010072916,0.000061,-0.001848078,-0.001416554,-0.002232978,-0.001122934,0.0039672641
2009-11-27,-0.025913286,-0.004989985,-0.006014434,-0.014744551,0.0036230587,-0.008741932,0.000061,-0.002613976,-0.009477075,-0.008204778,0.0064033357,-0.009148746
2009-11-30,0.0418570794,0.0026255343,-0.003819332,0.0073184842,0.0005442975,-0.003069728,0.000061,-0.000504202,0.0002628083,-0.002798499,0.0034570315,-0.004428017
2009-12-01,0.0207560275,0.0121486323,0.0021529371,0.0026809673,-0.003901454,0.0086776975,0.000061,0.0068161673,0.004768964,-0.00248295,-0.001850489,0.0041950725
2009-12-02,0.0122931534,0.006442646,0.0053834467,0.0115922617,-0.00442426,0.0033930681,0.000061,0.0048726468,0.0067825009,0.0071829227,-0.002999294,0.0021666503
2009-12-03,0.001980261,0.0097019319,0.0048518649,0.0007418768,-0.004231005,0.0026168634,0.000061,0.0053510624,0.0044098385,-0.007264443,-0.001602319,-0.000884505
2009-12-04,-0.006829357,-0.021594901,0.0138154076,-0.018663104,0.0108377844,-0.015918316,0.000061,-0.006877389,0.0025598348,-0.000875559,0.0044726202,-0.005572386
2009-12-07,0.0112517343,0.0089305285,-0.001836208,-0.001696616,-0.005399345,0.0050449522,0.000061,0.0055116168,0.0025053308,-0.003098344,-0.005241249,0.0035432869
2009-12-08,-0.005638939,0.0077428869,0.0027586472,0.0028761152,-0.003375507,0.0039065736,0.000061,0.0070245509,0.0001441729,0.0035947418,0.0000829886,0.0013376313
2009-12-09,-0.013698966,-0.003201301,0.0028354754,-0.002808547,0.0006319647,0.0013864319,0.000061,0.0001789287,-0.002981624,0.0025447495,0.0001703325,0.0011734108
2009-12-10,0.0048283994,0.0056314726,-0.002141376,0.001852074,-0.004416668,0.0041500561,0.000061,0.0029319742,0.000890567,-0.002525088,-0.003300997,0.0040656269
2009-12-11,-0.001539839,0.0017663244,-0.002238222,0.0025824649,0.000901764,0.000629492,0.000061,0.0003172921,-0.002437016,0.000665751,0.00229579,-0.000875223
2009-12-14,0.0090910889,-0.015510567,0.0096426937,-0.022155888,0.0003738047,-0.007786506,0.000061,-0.003948189,-0.000260592,-0.002073081,0.0054042899,-0.004885626
2009-12-15,-0.001792443,0.0087090985,-0.000884671,0.0026828212,-0.003204037,0.0049383999,0.000061,0.0055114699,-0.000803179,-0.003954266,-0.003150098,0.001534771
2009-12-16,-0.008166952,0.0017154909,-0.002427606,0.0029531066,0.0006898618,-0.001205917,0.000061,-0.000711031,-0.000096092,-0.003475625,0.0019608324,-0.001549897
2009-12-17,-0.028338584,-0.003368365,-0.000031624,-0.005061168,0.0025321871,-0.007585021,0.000061,0.0002202953,-0.000294483,0.0006728612,-0.000091344,-0.003100488
2009-12-18,-0.029211522,-0.010711091,0.0015429024,-0.025206951,0.0005492934,-0.004815285,0.000061,-0.003208599,-0.005089664,-0.015356896,0.0005072767,-0.00162852
2009-12-21,0.0084379169,0.0073977233,-0.002843796,0.0025278088,-0.00399568,0.0059235329,0.000061,0.0037783193,-0.000650631,-0.001241511,-0.003940712,0.0046425408
2009-12-22,-0.025037714,-0.001634881,-0.001228855,-0.018085315,-0.000810203,-0.00199466,0.000061,0.0016717249,-0.008102139,-0.008549047,0.0000479704,-0.001739866
2009-12-23,0.01451359,0.0040813941,-0.000263898,0.0030869032,-0.001502384,0.0029048139,0.000061,0.0016243006,-0.000848301,-0.002416796,-0.001008985,-0.000251489
2009-12-24,0.0325864154,0.000283491,-0.001649302,0.0193605966,0.0036708248,-0.000208422,0.000061,-0.000140459,0.0009699243,0.0102534081,0.0041238668,-0.000578036
2009-12-25,0.0017654446,0.0061811403,-0.000595413,0.0034043799,-0.004701277,0.0073649637,0.000061,0.0021977056,-0.000307582,0.0038792743,-0.001549727,0.0036060749
2009-12-28,0.0150941458,0.0015044593,0.0021061766,0.0012821153,0.0015212368,0.0038765884,0.000061,-0.000105691,0.0018674147,-0.000258575,-0.00030618,0.0020045306
2009-12-29,0.0042604394,0.0014816016,-0.00059011,-0.004183391,0.0016552689,-0.000606364,0.000061,0.0032259974,-0.002434575,-0.003256817,-0.00018831,-0.000690542
2009-12-30,0.0054601565,-0.012283646,0.0044132307,-0.010172541,0.0033635237,-0.004363443,0.000061,-0.005364549,-0.001182452,0.00246785,0.0019462982,-0.000592506
2009-12-31,0.0051308983,0.0058448107,-0.00164677,-0.000758632,-0.001116826,0.0053307207,0.000061,0.0026444282,0.0007152477,-0.001300198,-0.003127376,0.0025261141
2010-01-04,-0.004135291,0.0096023719,-0.004042411,0.0062926264,-0.009116519,0.0081255513,0.000061,0.0026690082,-0.002420039,0.0022113597,-0.002466302,0.0014631659
2010-01-05,0.0065839611,0.0059213672,-0.002547667,-0.001688544,0.0017277943,0.0007697488,0.000061,0.0032268762,-0.003285134,-0.003266386,0.00054341,-0.002582955
2010-01-06,-0.003990157,0.000413409,-0.001894167,-0.001293045,0.0033600939,-0.002321539,0.000061,-0.00210719,0.0018867763,-0.001217806,0.0026176084,-0.002346865
2010-01-07,-0.021542199,0.0001448784,-0.001953663,-0.002681565,0.0024247565,-0.00047012,0.000061,0.0001255994,-0.000081445,0.0021218822,-0.001216651,0.0014115653
2010-01-08,0.0040235153,0.0084720253,-0.0012038,-0.007656548,-0.000488325,0.0060593287,0.000061,0.0019803134,0.0014802434,-0.002412513,-0.004624435,0.0032395943
2010-01-11,0.0008888003,0.008636618,-0.002127028,-0.006380369,-0.009647269,0.0087284849,0.000061,0.0044701269,-0.001179113,-0.004909579,-0.005008136,0.0041384335
2010-01-12,0.0217260176,0.0006283672,0.0018870445,-0.006940744,0.0001020396,-0.002906155,0.000061,-0.000093938,0.0022934706,-0.003455228,0.0031230953,-0.004465688
2010-01-13,-0.019080936,0.0127845238,-0.007169289,-0.013531548,-0.00811918,0.0071486493,0.000061,0.0053458437,-0.004465995,-0.008743046,-0.00583891,0.0031502438
2010-01-14,0.0206848119,0.007673225,-0.004920677,0.0010204478,0.0003070711,0.0031517107,0.000061,0.0027536548,-0.001854909,0.0004428227,0.0010972518,0.0006500095
2010-01-15,0.0057554739,0.0030462536,0.0002518372,0.0045726367,-0.001419562,0.0015590536,0.000061,0.0017571236,0.0004342056,0.0067065911,0.0013830714,-0.001007669
2010-01-18,0.0119345059,0.0038363617,-0.000766055,-0.005320766,-0.000929221,0.0044518874,0.000061,-0.000441281,0.0024314616,0.0004676103,0.0005197028,0.0009474495
2010-01-19,-0.000535844,0.0012415864,0.0057171298,0.0057550432,-0.00300255,0.0060807943,0.000061,0.0008178671,0.0039879684,0.0043091198,-0.003451399,0.004931285
2010-01-20,-0.036097316,-0.000577471,-0.005131119,-0.007812541,-0.001461907,0.0002439927,0.000061,-0.000608672,-0.003691029,-0.003723049,-0.002462581,0.0018575752
2010-01-21,-0.000316559,0.0084112886,-0.001975224,-0.012052338,-0.004948941,0.0068116142,0.000061,0.0058753774,-0.000068656,-0.00515329,-0.004653008,0.0059541373
2010-01-22,-0.023585286,-0.003349512,0.0026402858,-0.009295369,-0.008387385,-0.00152167,0.000061,-0.000796411,-0.000482186,-0.007191963,-0.005261011,0.0019836314
2010-01-25,-0.012508788,-0.003090926,-0.004918742,0.0011291463,0.0053498524,-0.003268462,0.000061,0.000247498,-0.004865375,-0.001913388,0.0014861225,-0.000323803
2010-01-26,-0.034762395,-0.006999193,-0.007094483,-0.006918028,0.0069262909,-0.008144584,0.000061,-0.003339731,-0.006170583,-0.00576459,0.0038614314,-0.002730701
2010-01-27,-0.007536236,0.0002823586,-0.00146294,-0.003002078,0.0046314046,-0.003061447,0.000061,-0.000515079,-0.001016813,-0.002063923,0.0045303525,-0.002603551
2010-01-28,0.0115424233,0.0012537062,-0.003229726,-0.001216531,0.0006788384,0.0024179453,0.000061,-0.002335193,-0.000081417,-0.0029192,0.001036207,0.0002481063
2010-01-29,0.0026969501,0.009400875,-0.00433292,-0.000355449,-0.003151856,0.0093502382,0.000061,0.0046109132,-0.004388223,0.0011656194,-0.00200183,0.0042582271
2010-02-01,-0.015415987,0.0030837802,-0.006315105,0.0029548457,-0.004564483,0.006529568,0.000061,0.001733706,-0.003412768,0.0029852707,-0.001879193,0.003445548
2010-02-02,-0.005278133,-0.000305785,0.0067246181,0.0004679791,-0.000353675,0.0012717255,0.000061,0.0005692389,0.0053964114,-0.002532683,-0.001940696,0.0036436305
2010-02-03,0.0196051467,-0.00339915,0.0110095913,-0.000348421,0.0031740092,-0.00409532,0.000061,-0.000975569,0.0085498854,-0.005761265,-0.000721794,0.0001256865
2010-02-04,0.0028301572,0.0102375163,-0.001894425,0.004657086,-0.014054485,0.0114557408,0.000061,0.0049482889,0.00125879,0.0045187763,-0.010870869,0.0071290417
2010-02-05,-0.021570001,0.0002230079,-0.005326473,-0.005437339,-0.00439423,0.0002942626,0.000061,0.0016117038,-0.001176364,-0.00579469,-0.005216332,0.0039272312
2010-02-08,-0.000617295,0.0005933243,-0.002798514,0.003716589,-0.004715194,0.002695192,0.000061,0.0004686361,-0.001195445,-0.004322852,-0.004791012,0.0029998243
2010-02-09,0.0025695225,-0.004447135,0.0018258455,-0.0047224,0.0053494753,-0.001902859,0.000061,-0.003439848,0.0016867365,-0.00473075,0.0043604047,-0.002873206
2010-02-10,0.0130560415,0.0002567944,0.0006536725,0.0092231257,-0.002343456,-0.001226016,0.000061,0.0003362045,-0.001670038,0.0067710554,0.0023579438,-0.002529274
2010-02-11,0.0016027688,-0.006652785,-0.000447362,-0.003914308,0.0072151425,-0.006716405,0.000061,-0.003718553,-0.001643025,-0.000060407,0.005832831,-0.002437657
2010-02-12,0.0116486298,0.0014523752,-0.00103549,0.0025026795,0.0032516593,0.0020272691,0.000061,-0.000350917,-0.002216008,0.0060350975,0.0012327617,0.0008128085
2010-02-22,-0.00295155,0.0092041804,0.0013336306,0.0011743129,-0.005293968,0.0045992225,0.000061,0.0052008662,0.002505885,-0.002515118,-0.004607974,0.000843692
2010-02-23,0.0014244337,0.0137839265,0.0038656211,0.0080107989,-0.010191971,0.01248372,0.000061,0.0069132333,0.0033895851,0.0029447688,-0.006821137,0.0066197823
2010-02-24,0.0194073238,0.00333558,-0.003933699,0.0045867001,0.002028094,0.0002891172,0.000061,0.0017055078,-0.004706249,0.0036381572,0.0047991896,-0.002535806
2010-02-25,0.0143606064,0.003618096,0.0008043897,0.0044591558,-0.001730527,0.0019590998,0.000061,0.0020471957,0.0013599088,0.0048881234,-0.001530011,0.0002344782
2010-02-26,-0.001459879,0.0055297376,0.0027250577,0.0029097783,-0.006377416,0.0033094914,0.000061,0.0029720603,0.0015376991,0.0003390832,-0.00442871,0.0007735908
2010-03-01,0.010790848,0.0036156669,0.0020532306,-0.002048893,-0.003597305,0.0061109453,0.000061,0.0039100313,0.0025951189,-0.002642964,-0.003783107,0.0035521958
2010-03-02,-0.003859022,0.0073419268,-0.00396573,-0.000792654,-0.003606531,0.0033417945,0.000061,0.005025907,-0.002443965,-0.00228962,-0.004094762,0.0039663658
2010-03-03,0.0104959871,0.0034955209,-0.000188111,-0.000475989,-0.005350871,0.0036346675,0.000061,-0.00034304,0.0006213205,-0.007291975,-0.004291239,0.0022901014
2010-03-04,-0.029623975,-0.008056632,-0.00137352,-0.003461093,0.007269779,-0.008108146,0.000061,-0.002689372,-0.003008075,-0.000447938,0.0057067001,-0.001895282
2010-03-05,0.0028149808,-0.001419518,0.0015154642,-0.002732456,-0.003935739,0.0049658687,0.000061,-0.001073654,0.0022014263,-0.00622465,-0.003902745,0.0023989551
2010-03-08,0.008922659,0.0057240625,0.0010877671,0.0024709106,-0.002073968,0.0027780049,0.000061,0.0038769988,0.001184631,-0.000300324,-0.003324133,0.0010131437
2010-03-09,0.0026189425,-0.002784157,0.0037026617,-0.001460445,0.0019238492,-0.002952364,0.000061,-0.001577724,0.0032453629,-0.000046435,0.0013240721,-0.000048013
2010-03-10,-0.009676018,-0.001216112,0.0028608364,-0.008273257,0.0024966081,-0.000181966,0.000061,0.0021250583,0.0014662199,-0.000858095,-0.002595176,0.0036612133
2010-03-11,-0.00421836,-0.000782684,0.003165162,-0.011388885,0.0030120093,-0.003325596,0.000061,0.0038101581,0.0011172779,-0.003625967,-0.001615105,-0.000796117
2010-03-12,-0.015197343,0.0004054624,-0.002067492,0.0018616074,0.003108546,-0.000652934,0.000061,0.0008089529,-0.003225897,0.0035652854,0.0014616597,-0.000585202
2010-03-15,-0.012748407,0.0055895389,-0.000895168,-0.001322684,-0.004515498,0.0034410053,0.000061,0.0021887706,-0.00243091,-0.000731258,-0.001940309,0.0015662222
2010-03-16,0.0073040873,0.004883276,0.0051922395,-0.000469577,-0.006646006,0.0072774675,0.000061,0.0046124479,0.0060304121,0.0003742478,-0.005087304,0.0050559041
2010-03-17,0.0231818859,0.0037675354,-0.000813457,0.0072363624,0.0003961128,0.0012673933,0.000061,0.0006948884,0.0016672051,0.0047598517,0.0008956661,-0.000702165
2010-03-18,0.0008133209,0.0026910143,0.0016931804,-0.001136308,-0.00001065,0.0021060347,0.000061,0.0017605632,0.0016280377,-0.003439697,-0.001702608,0.0016208087
2010-03-19,0.0095768664,-0.001054367,0.003343584,-0.000233172,-0.00515465,0.0009615409,0.000061,0.0002905529,0.0019581197,-0.001401655,-0.001436957,0.0012285581
2010-03-22,0.003721612,0.0065297836,-0.002393871,0.0053400011,-0.005140352,0.0033913272,0.000061,0.0055451586,-0.000799865,0.0027130159,-0.004939083,0.0042170098
2010-03-23,-0.006307571,0.0019996145,-0.005495871,0.003426797,0.0045733382,-0.00101228,0.000061,0.0013603274,-0.004202783,0.0044063567,0.0016647392,-0.000502123
2010-03-24,0.0016133781,0.0038132525,-0.003883548,0.0025513614,0.0017499801,-0.000508491,0.000061,0.0018146864,-0.001835937,0.0023970496,0.0005738945,-0.000497819
2010-03-25,-0.01361889,0.0004141261,-0.002033595,0.0006717899,0.0045051818,-0.00334668,0.000061,0.0008838426,-0.002859368,0.0020330228,0.0044946712,-0.004642823
2010-03-26,0.0145369619,-0.001687148,0.0029504565,-0.002038267,-0.001645221,0.0019515232,0.000061,-0.001915928,0.0026964126,-0.002128893,0.0000577561,0.0015990175
2010-03-29,0.0150275976,-0.01257838,0.0024440624,-0.002409097,0.0087538518,-0.00827254,0.000061,-0.007537187,0.0024107553,-0.003784586,0.0091711176,-0.005749774
2010-03-30,0.0023617479,0.0049540686,-0.000742686,0.0058352563,-0.002355324,0.0021519232,0.000061,0.0035903769,-0.000176107,0.0014425239,-0.001773295,0.0008943639
2010-03-31,-0.002970942,0.0086314731,-0.006909583,0.0053884796,-0.001670429,0.0027937947,0.000061,0.0056257975,-0.004213303,0.0043745304,-0.000410815,0.0006401345
2010-04-01,0.0152133865,0.0010988402,-0.000102492,0.0003926849,0.0008905903,-0.000448713,0.000061,0.0003307658,0.000381885,-0.001433153,0.0023600175,-0.001049808
2010-04-02,0.0052054632,-0.001108363,0.0029552856,-0.004121842,0.0005166303,0.001117858,0.000061,-0.001536621,-0.000840861,-0.002322048,0.0005075224,-0.000017934
2010-04-06,-0.000515556,0.0061305076,-0.00012367,0.0059236045,-0.004441486,0.0041140198,0.000061,0.0043384307,0.0011669735,0.0012555859,-0.00599243,0.0029886633
2010-04-07,-0.001631196,0.0056087185,-0.006687815,0.0092338159,-0.001290978,0.0033985566,0.000061,0.0034275711,-0.00459592,0.0048159022,-0.001519069,0.0019062308
2010-04-08,-0.006617014,0.0082942454,-0.005646371,0.0145623515,-0.008787858,0.006719433,0.000061,0.0032035866,-0.00410499,0.0049705679,-0.001750295,0.0010198792
2010-04-09,0.0122243959,0.0050430836,-0.00025764,0.0093613697,-0.001874248,0.0036297655,0.000061,0.0021179451,7.6201726E-6,0.0058400971,0.0004817661,0.0005168174
2010-04-12,0.0001616312,0.0153524998,-0.007793043,0.0205856028,-0.010995607,0.0094366038,0.000061,0.0096334511,-0.005845437,0.00993793,-0.003906013,0.0022068782
2010-04-13,-0.001325951,-0.022506449,0.00148129,-0.018755957,0.0124478991,-0.01071018,0.000061,-0.015642049,-0.000999196,-0.010769803,0.0082364652,-0.004826204
2010-04-14,0.0084379512,0.0067008262,-0.001155494,0.0091534033,-0.004410965,0.0046112925,0.000061,0.0026293623,0.0008408151,0.0025509385,-0.00111477,0.002747481
2010-04-15,-0.006304121,-0.003786408,0.0037723977,-0.010085558,0.0006068863,-0.000447284,0.000061,0.0001350482,-0.001608405,-0.005215309,-0.003111879,0.006319029
2010-04-16,-0.006705308,0.0050780339,-0.002507178,0.0099130195,-0.002475865,0.0016262064,0.000061,0.002990578,0.0008166847,0.0052691384,-0.00150789,0.0003203763
2010-04-19,-0.049197117,0.0059023433,-0.01623532,0.0102691316,0.0034095761,0.0022303946,0.000061,0.0043515887,-0.01368084,0.0079452515,0.0031434221,0.0016733907
2010-04-20,0.0032720083,0.0096005792,-0.01227637,0.0228188036,-0.004208044,0.0109730854,0.000061,0.0009641392,-0.008283816,0.0070332908,0.0016742282,0.0054613844
2010-04-21,0.0260585185,0.0053864611,-0.002934994,0.0134855977,-0.001747508,0.0012425858,0.000061,0.0011296057,-0.000437874,0.0060364435,0.0026297816,-0.002087223
2010-04-22,-0.003115051,0.0095069047,-0.008987622,0.0145050522,-0.001179468,0.0039037153,0.000061,0.0068721831,-0.004527605,0.00643268,-0.001263454,0.0024159678
2010-04-23,-0.008251696,-0.001813017,-0.00291192,-0.00229461,0.0072343979,-0.004923652,0.000061,-0.002294988,-0.001831759,-0.006104314,0.0053956436,-0.006009204
2010-04-26,-0.002993935,0.0007862355,0.0004882463,0.0003264251,-0.002188622,0.0028184322,0.000061,-0.00220302,0.0011499675,-0.002663663,0.0011768746,0.0001150364
2010-04-27,-0.02381287,-0.005573814,-0.001977633,-0.000667597,0.0065750714,-0.0070304,0.000061,-0.002721834,-0.002903693,-0.001106518,0.0078427055,-0.004000918
2010-04-28,-0.004943037,-0.003447614,0.0025954518,-0.006964405,0.0043733579,-0.002304315,0.000061,-0.001402361,-0.000297151,-0.005686905,0.00159333,0.0011288861
2010-04-29,-0.023318098,-0.010770025,0.0052587584,-0.01703844,0.0043997998,-0.006448663,0.000061,-0.003431451,0.0022661854,-0.009143811,0.0007710561,-0.001483477
2010-04-30,-0.01403722,-0.026064333,0.0068738683,-0.019078666,0.0179476262,-0.015897266,0.000061,-0.019143645,0.0018895409,-0.008520499,0.0168780494,-0.007162551
2010-05-04,-0.006742318,0.0058869843,-0.00829105,0.0235973282,-0.000787066,0.0040278827,0.000061,0.0028435914,-0.006316919,0.0218260364,-0.001684256,0.0058537717
2010-05-05,0.0161205303,0.0190980323,-0.004993185,0.022928481,-0.011275311,0.0090174717,0.000061,0.0093769333,-0.000928658,0.0133068487,-0.006409257,0.0027179308
2010-05-06,-0.038718156,0.0120805901,-0.008495476,0.0187713678,-0.006058177,0.0088098169,0.000061,0.007623584,-0.007376083,0.0137785002,-0.006232898,0.0048364891
2010-05-07,-0.023286823,0.0058144661,-0.009543811,0.0048361791,-0.002701593,0.0058885833,0.000061,0.0022112487,-0.007566798,0.0012318149,-0.005730327,0.0040469401
2010-05-10,-0.00660389,-0.016172805,0.0101956236,-0.041276837,0.0135065569,-0.008250197,0.000061,-0.00821608,0.0077050089,-0.035012078,0.0016552645,-0.003182325
2010-05-11,-0.022295409,-0.008056328,0.000421018,-0.015298351,0.010548655,-0.007981563,0.000061,-0.002930266,0.0009882771,-0.01366282,0.0023968119,-0.00218764
2010-05-12,-0.010714418,-0.021659501,0.0104358473,-0.026390745,0.0082235601,-0.011061976,0.000061,-0.012090523,0.0100206394,-0.022966802,0.0084948164,-0.007208354
2010-05-13,0.0275969771,-0.003012851,-0.002817414,0.0173855808,0.0025709539,-0.002508251,0.000061,-0.00284114,-0.002596207,0.019255671,0.0071786928,-0.004105281
2010-05-14,-0.000050106,0.0062775142,-0.009950179,0.0182266453,0.0007734088,0.0036872803,0.000061,0.0031662577,-0.009122092,0.0160010918,-0.00173323,0.0008848464
2010-05-17,-0.059885112,-0.007862214,-0.011701864,0.0052805074,0.0080951612,-0.003114133,0.000061,-0.001350151,-0.011965985,0.0116283511,0.0014654637,0.0007170124
2010-05-18,0.0162272175,-0.010411204,0.0091430032,-0.008204955,0.0098973463,-0.008462027,0.000061,-0.009354019,0.0089481699,-0.003540312,0.0156821909,-0.011063613
2010-05-19,0.0008455048,-0.001638451,-0.005732725,0.0071380904,0.0028591955,-0.00177562,0.000061,-0.000208332,-0.005140523,0.0112878764,0.0047504677,-0.002559651
2010-05-20,-0.015015901,-0.005988223,-0.001448242,-0.007811316,0.0099390319,-0.008944689,0.000061,-0.001900041,-0.000208906,-0.00231238,0.0070326949,-0.006676232
2010-05-21,0.0180849673,0.0008807484,-0.004535699,0.0053092466,0.004959848,-0.005590262,0.000061,-0.001867558,-0.001133425,0.0046327258,0.0065777225,-0.006835885
2010-05-24,0.0424169052,0.0050284803,0.0046491361,0.0071676151,-0.008117477,0.0029159264,0.000061,0.001530357,0.0030854838,0.0015878342,-0.002961204,-0.000250904
2010-05-25,-0.01472816,0.0118887177,-0.006248676,0.0151886232,-0.006360326,0.0093089129,0.000061,0.0066326176,-0.004607144,0.0068989914,-0.005298477,0.0032185439
2010-05-26,0.0015047308,0.0027961819,0.0013110728,-0.001927393,-0.004531941,0.0002982347,0.000061,0.0008271456,-0.000166279,-0.002512342,-0.003441071,0.0012456948
2010-05-27,0.0177661721,0.0017227632,-0.003874178,0.00679679,0.0007610067,0.000993578,0.000061,0.0013303748,-0.001451806,0.004507204,-0.002414233,0.0008548016
2010-05-28,0.0006078715,0.0051949507,-0.002855575,0.0121888265,-0.000878558,0.005266672,0.000061,0.0041013155,-0.00389106,0.0120625631,-0.001194347,0.0047398058
2010-05-31,-0.029456932,-0.00113868,-0.00795049,0.0029133405,0.0080649014,-0.001739536,0.000061,0.0011979929,-0.007362018,0.0052946381,0.0027808932,0.0001276196
2010-06-01,-0.015148708,-0.004699376,-0.002015023,-0.004936712,0.0036871928,-0.003301058,0.000061,-0.000928859,0.0001696553,-0.002038428,0.0011978773,-0.000347664
2010-06-02,0.0104200587,0.007836298,0.0014880462,0.0016640628,-0.004421311,0.0040346009,0.000061,0.0040385232,0.0023992065,-0.002371597,-0.003830157,0.0039854475
2010-06-03,-0.007671509,0.0011670635,-0.006176991,0.0066831459,0.0012989196,0.0003291638,0.000061,0.0018491192,-0.005435317,0.0063447416,0.000845529,0.0009849329
2010-06-04,0.0055616664,0.0014248151,-0.00401014,0.0008798384,-0.000680002,0.0038201604,0.000061,-0.000867098,-0.002656306,-0.001873944,-0.00287731,0.0032224577
2010-06-07,-0.010536969,0.0069654677,-0.016073151,0.0157487289,0.0046085278,0.0002238091,0.000061,0.0021387169,-0.012491426,0.0120576395,0.0038433328,-0.00218653
2010-06-08,0.0068332676,0.0069444713,-0.000980725,0.0077558935,-0.003884784,0.0011433431,0.000061,0.0049089653,-0.000433083,0.0034459194,-0.001594267,-0.001404116
2010-06-09,0.0251103325,0.0003099827,0.0075931123,-0.005853253,0.0018311818,-0.000882091,0.000061,-0.000480208,0.0075772552,-0.006589717,0.002233252,-0.000352412
2010-06-10,-0.003041722,0.0085333195,-0.007536848,0.0148445266,-0.001946102,0.0041059064,0.000061,0.0042737382,-0.005300812,0.0128087234,-0.001445979,0.0002667942
2010-06-11,-0.000692865,-0.004683656,0.0036914826,-0.010074703,0.0035105202,-0.005226081,0.000061,-0.002377216,0.0017495647,-0.007521211,0.0041359612,-0.003018147
2010-06-17,-0.009612365,0.0009812471,0.0142340072,-0.021532985,-0.010268369,0.0036929183,0.000061,0.0039619557,0.0096121937,-0.015775933,-0.007576103,0.0061902357
2010-06-18,-0.030307065,-0.016163415,0.0105241087,-0.030689964,0.0068686413,-0.009924765,0.000061,-0.007527545,0.0080120584,-0.023891047,0.0036531394,-0.002289744
2010-06-21,0.0289086577,-0.000879218,0.0083559206,-0.006187348,-0.004440604,-0.002008411,0.000061,-0.000572105,0.0101225446,-0.008295604,-0.000125669,-0.001079425
2010-06-22,0.0050654968,0.0059803223,0.0001492637,0.0026078721,-0.005172509,0.0036885366,0.000061,0.0029530521,-0.000500768,0.0006993003,-0.002393942,-0.000085051
2010-06-23,-0.007930465,0.0069411075,-0.003289774,0.0063629007,-0.001357815,0.00570272,0.000061,0.0046039377,-0.002748062,0.0026985746,-0.002001633,0.00600146
2010-06-24,-0.000937874,0.0030288531,-0.00051387,0.0044289835,-0.005936278,0.0051360634,0.000061,0.0022586534,-0.00070632,0.0023646721,-0.003224477,0.0036304248
